SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
540799,DACEFRG     ,B ,Q,9.39,9.39,8.75,9.16,8.75,8.70,3,2509,22983.00,
540824,ASTRON      ,B ,Q,110.00,111.80,106.85,110.65,110.65,109.05,885,25533,2786516.00,
540850,JFL         ,M ,Q,8.50,8.80,8.50,8.80,8.80,8.60,8,32000,276200.00,
540879,APOLLO      ,B ,Q,91.00,91.05,88.20,89.10,89.10,91.55,185,2501,224542.00,
540900,NEWGEN      ,B ,Q,279.95,280.00,273.55,275.10,274.00,278.85,59,348,96337.00,
540901,PRAXIS      ,B ,Q,86.75,91.00,85.10,88.45,90.00,82.85,17,532,46143.00,
540902,AMBER       ,B ,Q,828.20,843.00,828.15,839.95,843.00,837.70,16,107,89108.00,
540903,CRPRISK     ,MT,Q,23.40,23.40,23.40,23.40,23.40,23.80,1,2000,46800.00,
540935,GALAXYSURF  ,B ,Q,1347.40,1366.00,1336.00,1354.35,1360.00,1353.40,186,1113,1506942.00,
540945,FSSPL       ,M ,Q,3.41,3.41,3.41,3.41,3.41,3.25,5,20000,68200.00,
540954,IWP         ,X ,Q,55.00,56.00,53.00,53.10,53.10,54.00,48,10066,549097.00,
540955,TDSL        ,M ,Q,16.85,16.90,16.55,16.85,16.85,16.70,7,21000,352950.00,
540961,SHIVAMILLS  ,B ,Q,35.00,37.00,35.00,35.70,37.00,35.00,3,52,1842.00,
540975,ASTERDM     ,B ,Q,120.10,122.00,120.10,121.55,121.75,121.70,94,204531,24748744.00,
540980,YSL         ,XT,Q,9015.00,9015.00,8960.00,8960.00,8960.00,9200.00,2,5,44910.00,
541005,KANCOTEA    ,X ,Q,26.75,28.05,26.75,28.05,28.05,26.75,2,89,2445.00,
541019,HGINFRA     ,B ,Q,190.25,190.55,190.15,190.55,190.55,188.85,3,15,2854.00,
541083,INFLAME     ,M ,Q,102.50,110.00,102.50,103.90,102.50,128.00,11,12000,1259600.00,
541092,ABSLRIF6RG  ,B ,Q,6.85,6.85,6.85,6.85,6.85,6.82,5,1500,10275.00,
541096,BPLPHARMA   ,XT,Q,167.00,183.00,167.00,182.95,182.95,174.60,4,37,6418.00,
541097,LIQUIDETF   ,F ,Q,1000.01,1000.01,1000.00,1000.01,1000.01,999.99,3,396,396002.00,
541143,BDL         ,B ,Q,284.95,285.30,278.30,284.50,283.70,281.65,93,1841,520788.00,
541151,RIDINGS     ,M ,Q,20.40,20.40,20.40,20.40,20.40,19.80,1,48000,979200.00,
541153,BANDHANBNK  ,A ,Q,457.75,458.95,453.00,455.50,455.50,454.00,667,12687,5784370.00,
541154,HAL         ,A ,Q,689.00,708.95,685.00,705.10,705.00,686.30,224,1778,1246351.00,
541161,KARDA       ,B ,Q,185.50,186.30,182.30,182.75,182.75,185.30,58,3815,704854.00,
541178,BENARA      ,M ,Q,17.50,19.15,17.50,19.15,19.15,19.15,3,6000,109700.00,
541179,ISEC        ,A ,Q,235.00,235.00,230.10,234.30,235.00,233.15,236,5731,1341397.00,
541195,MIDHANI     ,B ,Q,122.05,133.50,122.05,131.40,130.20,126.30,401,13782,1785914.00,
541233,LEMONTREE   ,A ,Q,54.15,57.00,54.05,55.95,56.00,54.00,1085,99417,5595583.00,
541301,ORIENTELEC  ,B ,Q,154.35,158.70,152.75,155.00,155.90,153.80,187,5043,779581.00,
541302,DHRUV       ,M ,Q,30.00,31.00,30.00,31.00,31.00,31.25,2,4000,122000.00,
541304,INDOUS      ,M ,Q,97.50,97.50,89.00,94.10,94.10,93.50,8,30000,2886500.00,
541309,IPRU3095    ,B ,Q,8.25,8.25,8.25,8.25,8.25,8.60,1,2500,20625.00,
541313,ICICI500    ,B ,Q,144.62,144.62,144.62,144.62,144.62,145.40,1,20,2892.00,
541336,INDOSTAR    ,A ,Q,287.25,287.25,282.05,282.40,282.05,290.75,153,690,195769.00,
541353,INNOVATORS  ,M ,Q,39.00,39.00,37.00,37.00,37.00,39.00,3,4800,180880.00,
541400,ZIMLAB      ,X ,Q,119.95,119.95,109.05,113.10,113.50,110.90,21,623,70194.00,
541401,ARIHANTINS  ,M ,Q,6.20,6.24,6.15,6.19,6.15,5.97,14,108000,668840.00,
541402,AFFORDABLE  ,M ,Q,70.00,70.00,70.00,70.00,70.00,68.00,2,3200,224000.00,
541445,WAA         ,M ,Q,26.00,28.80,26.00,28.80,28.80,24.00,10,47200,1356480.00,
541450,ADANIGREEN  ,A ,Q,49.05,50.60,48.00,50.20,50.20,48.85,715,103656,5124847.00,
541540,SOLARA      ,B ,Q,444.05,475.00,444.05,468.50,468.50,445.75,128,2258,1046470.00,
541545,TALWGYM     ,B ,Q,10.07,10.07,10.07,10.07,10.07,10.59,4,205,2064.00,
541546,GAYAHWS     ,B ,Q,0.38,0.38,0.38,0.38,0.38,0.39,8,6070,2306.00,
541556,RITES       ,B ,Q,237.60,241.35,236.25,239.35,238.05,236.70,355,11006,2635436.00,
541557,FINEORG     ,B ,Q,1543.15,1543.15,1490.00,1526.65,1534.80,1534.30,73,170,258119.00,
541578,VARROC      ,B ,Q,456.20,456.20,445.20,452.60,445.50,458.40,122,434,196604.00,
541627,HITECHWIND  ,XT,Q,9.95,10.15,9.95,10.14,10.15,10.05,9,3419,34406.00,
541678,TVF1G       ,B ,Q,8.27,8.47,8.27,8.47,8.47,8.10,15,10001,82708.00,
541700,TCNSBRANDS  ,B ,Q,654.60,705.00,654.60,697.90,704.45,645.50,258,761,526665.00,
541701,SUPERSHAKT  ,M ,Q,675.00,675.00,675.00,675.00,675.00,660.00,1,300,202500.00,
541702,ASHNI       ,X ,Q,1.50,1.50,1.50,1.50,1.50,1.53,1,1000,1500.00,
541725,IDFCEOS6RG  ,B ,Q,8.40,8.40,8.40,8.40,8.40,8.67,3,991,8324.00,
541729,HDFCAMC     ,B ,Q,2676.25,2685.00,2643.50,2666.05,2666.05,2663.05,1766,10778,28685310.00,
541741,TINNATFL    ,X ,Q,15.46,15.46,15.46,15.46,15.46,16.27,2,110,1700.00,
541770,CREDITACC   ,B ,Q,598.00,608.10,591.10,598.95,600.25,593.70,362,3530,2120634.00,
541804,IPRU3168    ,B ,Q,8.00,8.55,8.00,8.50,8.50,8.13,3,2600,21740.00,
541809,ICICINXT50  ,B ,Q,26.49,26.54,26.49,26.51,26.51,26.49,3,70,1857.00,
541890,SPACEINCUBA ,XT,Q,0.35,0.35,0.35,0.35,0.35,0.36,3,10900,3815.00,
541946,ICICILIQ    ,F ,Q,1000.00,1000.01,1000.00,1000.00,1000.00,1000.00,4,11710,11710000.00,
541956,IRCON       ,B ,Q,343.05,346.00,343.00,345.30,345.00,343.35,224,4101,1414047.00,
541972,SETFSN50    ,B ,Q,305.50,305.70,303.44,305.70,305.70,307.45,5,309,94329.00,
541974,MANORAMA    ,M ,Q,203.00,205.00,200.00,205.00,205.00,202.85,19,19800,4027950.00,
541984,RIOSAG      ,B ,Q,8.68,8.68,8.55,8.61,8.55,8.55,9,110,947.00,
541988,AAVAS       ,B ,Q,1540.00,1540.00,1495.00,1506.40,1512.25,1541.30,276,712,1076635.00,
542011,GRSE        ,B ,Q,136.55,141.40,136.00,137.45,137.45,136.20,1200,37297,5169004.00,
542020,AKI         ,MT,Q,10.85,10.85,10.85,10.85,10.85,10.35,1,10000,108500.00,
542025,SUNRETAIL   ,M ,Q,30.45,31.20,29.00,29.00,29.00,28.90,21,210000,6398700.00,
542066,ADANIGAS    ,B ,Q,141.50,144.75,138.70,143.25,143.25,137.95,1852,138818,19748653.00,
542117,NETRIPPLES  ,X ,Q,11.50,11.50,10.45,10.45,10.45,11.00,4,5,54.00,
542131,MAN50ETF    ,B ,Q,111.20,111.20,111.20,111.20,111.20,112.00,1,3,333.00,
542141,TECHNOE     ,B ,Q,255.20,260.00,255.20,259.75,259.50,255.00,45,89,23090.00,
542156,IPRU3218    ,B ,Q,8.95,8.95,8.95,8.95,8.95,9.05,1,187,1673.00,
542206,BTSYN       ,X ,Q,8.75,9.00,8.75,8.91,9.00,9.40,6,75001,667884.00,
542216,DALBHARAT   ,B ,Q,855.50,856.70,836.65,840.45,840.00,847.20,1726,5489,4628377.00,
542231,NILASPACES  ,B ,Q,1.46,1.50,1.46,1.50,1.50,1.53,12,6495,9577.00,
542233,TREJHARA    ,B ,Q,16.48,16.48,16.48,16.48,16.48,16.15,7,295,4861.00,
542248,DECCAN      ,M ,Q,91.00,91.00,85.75,88.40,88.40,91.10,5,10800,953100.00,
542333,CESCVENTURE ,B ,Q,358.60,374.85,347.00,370.70,353.55,361.40,213,633,230291.00,
542337,SPENCER     ,B ,Q,85.00,89.90,83.05,88.75,88.75,86.25,916,35125,3014506.00,
542351,GLOSTERLTD  ,T ,Q,719.00,728.75,705.00,720.00,720.00,694.05,31,1470,1060744.00,
542367,XELPMOC     ,B ,Q,61.25,70.00,61.25,66.25,65.50,71.00,11,620,41152.00,
542383,RITCO       ,M ,Q,63.50,63.50,59.00,59.65,59.65,62.00,8,12800,766320.00,
542399,CHALET      ,B ,Q,327.95,327.95,321.20,322.25,321.20,320.45,8,59,19011.00,
542437,ANMOL       ,M ,Q,31.00,31.00,31.00,31.00,31.00,31.00,1,36000,1116000.00,
542459,KRANTI      ,M ,Q,30.75,30.75,30.75,30.75,30.75,30.55,1,3000,92250.00,
542460,ANUP        ,B ,Q,382.85,388.00,380.10,381.65,380.10,381.70,21,469,180380.00,
542477,GLEAM       ,M ,Q,3.09,3.09,3.09,3.09,3.09,3.25,2,20000,61800.00,
542484,ARVINDFASN  ,B ,Q,470.55,473.00,444.75,457.60,458.00,464.55,243,2260,1031383.00,
542597,MSTC        ,B ,Q,95.90,97.95,89.10,96.35,95.05,93.60,332,18227,1736428.00,
542602,EMBASSY     ,IF,Q,405.00,405.99,403.99,404.40,404.40,401.00,6,2400,971280.00,
542628,NSL         ,M ,Q,26.65,26.65,26.65,26.65,26.65,26.10,1,3000,79950.00,
542641,CKFSL       ,B ,Q,0.60,0.60,0.60,0.60,0.60,0.58,2,18,10.00,
542649,RVNL        ,B ,Q,24.95,25.15,24.50,24.75,24.75,24.85,332,157962,3925206.00,
542650,METROPOLIS  ,B ,Q,1262.45,1284.50,1238.85,1276.35,1274.00,1245.00,795,5633,7182901.00,
542651,KPITTECH    ,B ,Q,98.80,100.50,97.30,97.60,97.30,97.25,241,5741,569981.00,
542652,POLYCAB     ,B ,Q,622.15,637.50,622.15,632.30,632.00,622.70,700,8580,5429955.00,
542653,JINAAM      ,M ,Q,36.40,40.00,36.00,39.50,39.50,36.50,11,26000,983200.00,
542655,VIKASMCORP  ,B ,Q,2.65,2.90,2.65,2.74,2.74,2.86,17,11502,32118.00,
542665,NEOGEN      ,B ,Q,322.00,322.50,318.75,320.20,320.05,319.95,20,242,77572.00,
542669,BMW         ,X ,Q,18.02,18.02,18.02,18.02,18.02,17.17,7,5045,90910.00,
542670,ARTEMISELC  ,M ,Q,148.00,155.10,144.50,148.15,148.00,155.00,8,16000,2405700.00,
542677,MAHESH      ,XT,Q,20.00,21.25,19.95,19.95,20.95,21.00,15,2658,53070.00,
542678,CHCL        ,M ,Q,27.25,27.25,26.30,26.30,26.30,29.20,3,6000,160100.00,
542682,HARISH      ,X ,Q,37.50,37.95,34.80,35.35,36.45,36.55,17,1893,67142.00,
542683,SUICH       ,M ,Q,31.00,31.00,31.00,31.00,31.00,29.75,1,1600,49600.00,
542684,PPL         ,B ,Q,70.55,71.00,68.05,68.70,68.65,67.95,27,1746,120374.00,
542685,DGCONTENT   ,B ,Q,5.85,5.95,5.83,5.83,5.83,6.13,19,31581,184234.00,
542724,EARUM       ,M ,Q,53.95,56.40,40.65,42.80,40.65,50.80,8,24000,1101750.00,
542725,SBC         ,M ,Q,24.50,24.60,24.50,24.60,24.60,24.60,2,12000,294600.00,
542726,INDIAMART   ,B ,Q,1623.50,1664.35,1589.25,1625.30,1625.30,1623.50,614,4020,6545658.00,
542728,SKIEL       ,M ,Q,18.05,18.05,18.05,18.05,18.05,18.05,1,6000,108300.00,
542729,DCMNVL      ,B ,Q,35.00,35.00,32.00,34.00,34.00,35.50,35,1850,64560.00,
542730,ICICIBANKN  ,B ,Q,278.15,282.41,278.15,280.97,281.00,278.90,9,315,88331.00,
542752,AFFLE       ,B ,Q,860.00,911.95,860.00,901.85,901.85,856.65,748,7812,6974429.00,
542758,ICICIBANKP  ,B ,Q,157.23,157.23,157.23,157.23,157.23,155.31,1,200,31446.00,
542759,SPANDANA    ,B ,Q,881.85,881.85,872.35,874.95,875.00,879.40,152,877,767659.00,
542760,SWSOLAR     ,B ,Q,586.70,600.00,580.25,592.40,600.00,583.35,2094,67525,40024205.00,
542770,ALPHALOGIC  ,TS,Q,81.70,85.50,81.70,85.50,85.50,85.00,3,4800,404320.00,
542771,NOVATEOR    ,MT,Q,24.00,25.20,24.00,24.15,24.00,0.00,36,216000,5241600.00,
555555,ICICISENSX  ,B ,Q,397.21,397.21,397.21,397.21,397.21,395.16,1,875,347558.00,
570001,TATAMTRTDVR ,A ,Q,58.60,60.00,57.35,59.65,59.65,58.60,2483,859006,50631251.00,
570002,FELDVR      ,B ,Q,24.55,24.55,24.55,24.55,24.55,25.35,1,200,4910.00,
570004,JISLBNDVR   ,B ,Q,16.79,16.79,15.79,16.30,16.30,16.14,197,3792,61830.00,
580001,STAN CHART  ,B ,I,56.45,56.45,53.65,54.90,55.40,55.30,10,1049,57352.00,
590003,KARUR VY(PS ,B ,Q,59.60,60.25,58.90,60.05,60.05,59.60,101,11688,698334.00,
590005,TIDE WATE(PS,B ,Q,4500.00,4515.00,4475.00,4496.25,4515.00,4480.60,55,123,553226.00,
590006,AMRUTANJAN  ,B ,Q,304.00,304.00,296.25,297.95,297.95,304.05,58,393,117969.00,
590013,XPRO INDI(PS,B ,Q,28.50,28.50,28.50,28.50,28.50,27.00,1,500,14250.00,
590018,HISARMET(PS ,B ,Q,46.40,49.55,46.40,49.05,49.55,45.70,12,2248,107075.00,
590021,BHARAT RA(PS,B ,Q,5116.00,5250.00,5100.00,5171.70,5171.70,5171.05,78,225,1157590.00,
590024,FERT CHE(PS ,B ,Q,36.65,39.75,36.05,39.35,39.35,36.60,354,31974,1227464.00,
590025,GINNI FIL(PS,B ,Q,9.41,10.31,9.33,9.99,9.99,9.72,61,24982,244133.00,
590030,SOUTH PET(PS,B ,Q,20.50,22.50,20.50,21.90,22.00,21.85,51,7543,165071.00,
590031,DE NORA     ,B ,Q,230.00,230.00,219.65,221.20,222.05,220.85,21,97,21419.00,
590041,KAVERI TELE ,T ,Q,2.85,2.85,2.85,2.85,2.85,2.85,2,626,1784.00,
590051,SAKSOFT LTD ,B ,Q,245.45,249.45,243.80,246.85,246.85,245.45,45,150,36733.00,
590057,PROSEED     ,T ,Q,0.32,0.32,0.32,0.32,0.32,0.31,3,2250,720.00,
590062,ANDHRA SUGAR,B ,Q,306.55,310.00,302.50,306.40,306.00,307.00,179,3867,1187670.00,
590065,INDIA MOTOR ,B ,Q,977.50,992.00,940.00,945.95,945.95,952.60,163,1100,1063986.00,
590066,KCP LTD     ,B ,Q,75.30,76.00,74.75,75.30,75.05,75.10,461,5993,452154.00,
590070,RADAAN MEDIA,B ,Q,1.37,1.50,1.37,1.50,1.50,1.49,2,1020,1400.00,
590071,SUNDARAM FIN,B ,Q,1531.80,1531.80,1514.85,1521.65,1527.75,1521.90,57,64068,97384862.00,
590072,SUNDARAM BRK,B ,Q,277.00,279.95,269.00,279.95,279.95,277.35,40,52,14167.00,
590075,LAMBODHARA T,B ,Q,33.75,33.75,31.40,33.55,33.55,32.25,5,46,1484.00,
590078,MAITHAN ALL ,B ,Q,490.00,510.50,456.25,481.90,477.00,480.90,708,8346,4017219.00,
590086,ORISSA MINE ,B ,Q,703.45,765.00,697.30,750.05,750.05,693.50,492,4365,3223562.00,
590095,GOLDBEES    ,E ,Q,3310.00,3317.00,3294.08,3309.70,3302.01,3309.88,100,1532,5068985.00,
590096,LIQUIDBEES  ,F ,Q,1000.00,1000.01,999.50,1000.01,1000.01,1000.01,369,67088,67087594.00,
590097,KOTAKGOLDETF,E ,Q,333.00,333.90,330.70,332.88,333.00,336.79,22,2712,903085.00,
590098,SBI GOLD ETS,E ,Q,3377.50,3395.00,3350.00,3378.14,3380.00,3370.02,61,586,1971893.00,
590099,QUANTUM GOLD,E ,Q,1642.00,1648.00,1641.00,1647.00,1647.00,1648.00,62,681,1120448.00,
590101,UTI GOLD ETF,E ,Q,3448.25,3476.00,3400.00,3425.10,3427.00,3564.81,34,119,407711.00,
590103,NIFTY BEES  ,B ,Q,1161.41,1175.13,1161.00,1174.48,1175.13,1163.48,77,1097,1277934.00,
590104,JUNIOR BEES ,B ,Q,272.00,273.45,270.46,273.45,273.45,272.88,17,645,175718.00,
590106,BANK BEES   ,B ,Q,2855.00,2870.00,2855.00,2869.12,2865.10,2841.24,48,56,160623.00,
590107,KOTAK PSU BK,B ,Q,250.00,250.00,241.00,248.00,248.00,250.04,29,2373,583029.00,
590108,PSUBNK BEES ,B ,Q,272.10,276.43,271.00,276.40,276.43,276.56,96,203,55997.00,
590109,SHARIA BEES ,B ,Q,248.56,251.84,248.56,251.84,251.84,248.29,2,2,500.00,
590110,QUANTUM INDX,B ,Q,1140.00,1172.75,1124.50,1124.50,1124.50,1127.00,12,20,22932.00,
590115,M50 ETF     ,B ,Q,107.93,107.93,107.93,107.93,107.93,107.15,1,8,863.00,
590122,ASHIKACR    ,X ,Q,37.75,38.00,37.60,38.00,38.00,37.90,195,70108,2649171.00,
590126,GRADIENTE   ,XT,Q,0.73,0.74,0.73,0.74,0.74,0.73,13,27142,19977.00,
590134,MADRASFERT  ,B ,Q,20.20,21.95,20.20,21.80,21.80,20.50,158,29804,632274.00,
700087,MUKUND CRPS ,F ,P,6.50,7.88,6.50,6.60,6.50,6.57,4,99,652.00,
715027,895LTFHL21  ,F ,P,106.50,106.50,105.51,105.51,105.51,106.50,13,9469,1002173.00,
717502,JSW NCPS    ,F ,P,2.47,2.47,2.40,2.44,2.41,2.40,13,11218,27311.00,
717503,ZEE NCPS    ,F ,P,5.56,5.56,5.46,5.47,5.47,5.47,43,463243,2541727.00,
800254,SGBAUG24    ,G ,B,3715.00,3767.00,3715.00,3767.00,3767.00,3726.07,7,76,283125.00,
800265,SGB2016IV   ,G ,B,3724.00,3724.00,3724.00,3724.00,3724.00,3688.00,4,51,189924.00,
800268,SGBMAY25    ,G ,B,3730.00,3750.00,3730.00,3750.00,3750.00,3675.16,2,14,52300.00,
800287,SGBMAY26    ,G ,B,3745.00,3745.00,3745.00,3745.00,3745.00,3699.99,1,5,18725.00,
800296,SGBJULY27   ,G ,B,3900.00,3900.00,3675.00,3675.00,3675.00,3640.00,2,15,57375.00,
890144,TATASTEELPP ,A ,Q,38.00,38.00,36.30,37.65,37.60,37.90,395,46305,1723393.00,
890145,IBVENTUREPP ,B ,Q,65.50,68.90,64.00,65.30,65.30,68.00,61,8410,548156.00,
934910,0SIFL18     ,F ,D,1898.00,1898.00,1808.00,1813.70,1850.00,1830.00,8,32,58460.00,
934917,1075STF20   ,F ,D,1020.40,1049.90,1020.40,1047.11,1049.00,1041.01,8,270,281874.00,
935014,0MFL20K     ,F ,D,1798.00,1798.00,1798.00,1798.00,1798.00,1798.00,1,10,17980.00,
935040,0MFL2020    ,F ,D,1947.00,1947.00,1900.00,1900.00,1900.00,1870.00,2,104,200044.00,
935136,971STFC21   ,F ,D,1007.00,1015.00,1007.00,1015.00,1015.00,1010.00,3,30,30370.00,
935217,0MFL2021    ,F ,D,1660.00,1660.00,1660.00,1660.00,1660.00,1625.00,2,405,672300.00,
935262,1225MFL20K  ,F ,D,1760.00,1760.00,1760.00,1760.00,1760.00,1650.01,5,80,140800.00,
935311,980IFCI19A  ,F ,D,1065.00,1065.00,1065.00,1065.00,1065.00,1046.00,1,100,106500.00,
935321,990IFCI24F  ,F ,D,1020.00,1025.00,1020.00,1025.00,1025.00,1020.00,4,400,409000.00,
935347,935IFCI20   ,F ,D,1030.00,1032.00,1030.00,1032.00,1032.00,1029.00,5,200,206200.00,
935383,849NTPC25   ,F ,D,13.20,13.25,13.20,13.23,13.23,13.23,19,21637,286311.00,
935449,975SEFL20G  ,F ,D,900.00,900.00,900.00,900.00,900.00,920.00,1,100,90000.00,
935451,1025SEFL20H ,F ,D,875.00,1045.00,875.00,1045.00,1045.00,900.00,5,225,216425.00,
935461,1025SREI20  ,F ,D,890.00,890.00,890.00,890.00,890.00,876.02,1,50,44500.00,
935463,1075SREI20  ,F ,D,920.00,920.00,920.00,920.00,920.00,910.00,1,26,23920.00,
935506,736PFC25    ,F ,D,1126.00,1126.00,1126.00,1126.00,1126.00,1126.01,1,12,13512.00,
935540,714REC25    ,F ,D,1110.00,1110.00,1110.00,1110.00,1110.00,1106.10,1,10,11100.00,
935584,76NHAI31    ,F ,D,1180.02,1186.00,1180.02,1185.34,1185.50,1185.00,36,2800,3318241.00,
935674,769HUDCO31  ,F ,D,1229.00,1229.00,1229.00,1229.00,1229.00,1221.00,1,100,122900.00,
935682,764IRFC31   ,F ,D,1236.00,1237.00,1230.00,1237.00,1237.00,1232.00,4,25,30847.00,
935724,11SFL20     ,F ,D,875.00,875.00,870.00,870.05,870.00,800.00,3,15,13075.00,
935752,9MMFSL26    ,F ,D,1027.25,1027.25,1025.15,1025.63,1025.25,1026.50,11,493,505637.00,
935802,893DHFL26B  ,F ,D,310.06,324.95,310.05,323.80,323.80,357.89,6,176,55559.00,
935810,925DHFL21B  ,F ,D,349.90,354.90,349.90,354.90,354.90,334.90,3,31,10926.00,
935820,0DHFL21B    ,F ,D,455.00,455.00,455.00,455.00,455.00,568.00,4,17,7735.00,
935836,915DHFL21B  ,F ,D,320.00,378.00,320.00,374.99,374.99,320.00,3,74,26459.00,
935852,89IBHFL21B  ,F ,D,900.00,900.00,900.00,900.00,900.00,910.22,1,1,900.00,
935856,865IBHFL26  ,F ,D,875.05,875.05,875.05,875.05,875.05,819.00,1,1,875.00,
935868,915IBHFL26B ,F ,D,959.40,959.40,900.00,900.00,900.00,900.00,3,3,2759.00,
935890,935SIFL19   ,F ,D,980.00,980.00,980.00,980.00,980.00,975.00,3,9,8820.00,
935892,975SIFL19   ,F ,D,995.00,995.00,995.00,995.00,995.00,995.73,1,10,9950.00,
935896,960SIFL21   ,F ,D,815.00,815.00,815.00,815.00,815.00,800.00,2,31,25265.00,
935898,10SIFL21    ,F ,D,749.98,749.98,749.98,749.98,749.98,738.59,1,2,1499.00,
935908,905RHFL22B  ,F ,D,400.00,405.00,400.00,405.00,405.00,400.00,4,31,12525.00,
935924,912SEFL20B  ,F ,D,920.00,920.00,920.00,920.00,920.00,930.00,2,40,36800.00,
935940,975SEFL22B  ,F ,D,759.00,759.00,740.00,740.00,740.00,667.10,11,200,149900.00,
935944,0SEFL22B    ,F ,D,816.00,816.00,790.00,790.00,790.00,815.33,3,20,15938.00,
935954,9MFL20A     ,F ,D,1025.00,1030.05,1025.00,1030.05,1030.05,1045.00,6,186,191155.00,
936004,875MFL22    ,F ,D,937.20,953.80,937.20,939.12,938.02,929.00,22,202,189512.00,
936010,900MFL22A   ,F ,D,974.50,980.00,974.50,974.98,974.97,974.42,23,440,428934.00,
936030,0KFL20D     ,F ,D,1230.00,1230.00,1230.00,1230.00,1230.00,1170.00,5,400,492000.00,
936044,800MMFSL27  ,F ,D,911.05,911.05,911.05,911.05,911.05,978.00,1,2,1822.00,
936050,925SEFL22   ,F ,D,800.00,800.00,779.00,779.29,780.00,690.00,4,48,37820.00,
936054,0SEFL22     ,F ,D,899.00,899.00,800.00,810.00,810.00,759.90,6,241,199050.00,
936062,950SEFL27   ,F ,D,770.05,770.05,770.00,770.00,770.00,780.00,2,19,14630.00,
936064,955SEFL27   ,F ,D,627.50,685.00,627.50,665.00,665.00,635.00,5,38,25132.00,
936074,975KFL20    ,F ,D,975.00,985.00,975.00,985.00,985.00,985.00,7,600,588000.00,
936090,95KFL21     ,F ,D,975.00,975.00,975.00,975.00,975.00,980.00,1,80,78000.00,
936104,843SIFL21   ,F ,D,775.00,775.00,775.00,775.00,775.00,776.47,2,8,6200.00,
936110,865SIFL23   ,F ,D,739.80,739.80,739.60,739.60,739.60,725.60,2,50,36985.00,
936116,912SIFL28   ,F ,D,710.00,710.00,710.00,710.00,710.00,770.00,4,109,77390.00,
936134,825MFL20    ,F ,D,975.00,975.00,975.00,975.00,975.00,960.08,2,50,48750.00,
936138,875MFL23    ,F ,D,943.80,943.80,939.00,939.00,939.00,942.00,2,20,18823.00,
936144,9MFL23      ,F ,D,985.00,985.00,980.00,980.05,980.00,980.00,13,879,864825.00,
936152,0MFL23      ,F ,D,1005.00,1005.00,1005.00,1005.00,1005.00,990.00,2,50,50250.00,
936166,10KFL23     ,F ,D,973.00,973.00,973.00,973.00,973.00,974.00,1,50,48650.00,
936186,92SEFL28    ,F ,D,710.00,710.00,700.00,709.99,709.99,700.00,6,242,169819.00,
936202,856DHFL21   ,F ,D,379.99,380.00,311.55,311.78,311.55,320.00,6,49,16573.00,
936206,910DHFL28   ,F ,D,299.00,299.00,299.00,299.00,299.00,300.00,4,30,8970.00,
936216,925JMFCSL21 ,F ,D,981.00,981.00,980.00,980.00,980.00,978.10,2,50,49009.00,
936218,0JMFCSL21   ,F ,D,1060.00,1060.00,1055.00,1055.00,1055.00,1059.00,3,109,115395.00,
936224,975JMFCSL28 ,F ,D,910.00,910.00,907.00,910.00,910.00,907.50,5,462,419910.00,
936226,934JMFCS28  ,F ,D,930.00,930.00,930.00,930.00,930.00,895.00,2,107,99510.00,
936230,903STFCL28  ,F ,D,950.00,950.00,950.00,950.00,950.00,932.00,2,30,28500.00,
936232,91STFCL21   ,F ,D,979.00,980.00,979.00,979.50,980.00,963.02,2,2,1959.00,
936236,94STFCL28   ,F ,D,916.00,930.00,916.00,930.00,930.00,921.42,5,220,203650.00,
936242,0EFL21      ,F ,D,980.00,980.00,980.00,980.00,980.00,950.00,1,6,5880.00,
936244,945EFL21    ,F ,D,900.00,900.00,900.00,900.00,900.00,905.00,1,3,2700.00,
936252,943EFL28    ,F ,D,845.00,853.90,845.00,850.08,845.00,850.00,4,55,46652.00,
936254,985EFL28    ,F ,D,850.00,850.00,850.00,850.00,850.00,849.95,1,5,4250.00,
936260,ICC25SEP18A ,F ,D,980.00,980.00,980.00,980.00,980.00,920.10,1,1,980.00,
936268,890ICCL21   ,F ,D,969.00,969.00,969.00,969.00,969.00,969.90,1,1,969.00,
936270,866ICCL23   ,F ,D,850.00,948.90,850.00,875.00,875.00,792.00,6,43,36948.00,
936274,9ICCL23     ,F ,D,890.00,890.00,890.00,890.00,890.00,890.00,1,1,890.00,
936278,884ICCL28   ,F ,D,809.90,809.90,750.00,750.00,750.00,774.90,4,92,74391.00,
936286,880TCFSL21  ,F ,D,1005.00,1014.00,1005.00,1012.00,1012.00,1011.00,18,173,174693.00,
936290,890TCFSL23  ,F ,D,1020.00,1020.00,1020.00,1020.00,1020.00,1019.66,2,15,15300.00,
936294,910TCFSL28  ,F ,D,1034.50,1034.50,1027.00,1027.00,1027.00,1027.50,4,510,525870.00,
936296,975KFL20A   ,F ,D,955.01,955.01,955.00,955.00,955.00,980.00,4,300,286501.00,
936300,10KFL21     ,F ,D,980.00,980.00,980.00,980.00,980.00,982.00,2,75,73500.00,
936314,96AHFL21    ,F ,D,1044.80,1044.80,1044.80,1044.80,1044.80,958.00,2,50,52240.00,
936316,925AHFL23   ,F ,D,910.00,910.00,910.00,910.00,910.00,905.00,1,3,2730.00,
